episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
846.0,-14.199633598327637,188.0,1.0,0.0,0.0,0.0
847.0,-207.69088745117188,209.0,0.0,2.0,2.0,0.0
848.0,-5.82581090927124,226.0,1.0,0.0,0.0,0.0
849.0,-204.68218994140625,165.0,0.0,2.0,2.0,0.0
850.0,0.0,324.0,1.0,0.0,0.0,0.0
851.0,-1.9799996614456177,205.0,1.0,0.0,0.0,0.0
852.0,-100.9701156616211,238.0,0.0,1.0,1.0,0.0
853.0,-5.877018338651396e-07,218.0,1.0,0.0,0.0,0.0
854.0,-116.77420806884766,173.0,0.0,1.0,1.0,0.0
855.0,-101.71078491210938,198.0,0.0,1.0,1.0,0.0
856.0,-2.500011444091797,245.0,1.0,0.0,0.0,0.0
857.0,-108.39498138427734,214.0,0.0,1.0,1.0,0.0
858.0,-202.18577575683594,171.0,0.0,2.0,2.0,0.0
859.0,-5.518431663513184,248.0,1.0,0.0,0.0,0.0
860.0,-10.049159049987793,229.0,1.0,0.0,0.0,0.0
861.0,-10.349410057067871,218.0,1.0,0.0,0.0,0.0
862.0,-1.01302170753479,265.0,1.0,0.0,0.0,0.0
863.0,-201.3037109375,191.0,0.0,2.0,2.0,0.0
864.0,-3.554591178894043,200.0,1.0,0.0,0.0,0.0
865.0,-102.53069305419922,186.0,0.0,1.0,1.0,0.0
866.0,-3.5888009071350098,184.0,1.0,0.0,0.0,0.0
867.0,-104.17725372314453,188.0,0.0,1.0,1.0,0.0
868.0,-4.120025157928467,298.0,1.0,0.0,0.0,0.0
869.0,-0.002965606516227126,234.0,1.0,0.0,0.0,0.0
870.0,-3.03021502494812,289.0,1.0,0.0,0.0,0.0
871.0,-5.770754814147949,332.0,1.0,0.0,0.0,0.0
872.0,-6.878300666809082,221.0,1.0,0.0,0.0,0.0
873.0,-2.240834951400757,215.0,1.0,0.0,0.0,0.0
874.0,-1.6599804162979126,326.0,1.0,0.0,0.0,0.0
875.0,-2.4314370155334473,256.0,1.0,0.0,0.0,0.0
876.0,-101.3609619140625,281.0,0.0,1.0,1.0,0.0
877.0,-0.000279142870567739,206.0,1.0,0.0,0.0,0.0
878.0,-8.538521766662598,229.0,1.0,0.0,0.0,0.0
879.0,-5.086063902126625e-05,241.0,1.0,0.0,0.0,0.0
880.0,-14.36622428894043,332.0,1.0,0.0,0.0,0.0
881.0,-0.0009332342306151986,303.0,1.0,0.0,0.0,0.0
882.0,-13.413985252380371,310.0,1.0,0.0,0.0,0.0
883.0,-15.608647346496582,275.0,1.0,0.0,0.0,0.0
884.0,-9.48963451385498,261.0,1.0,0.0,0.0,0.0
885.0,-8.580728530883789,189.0,1.0,0.0,0.0,0.0
886.0,-7.635983467102051,253.0,1.0,0.0,0.0,0.0
887.0,-0.00031861901516094804,226.0,1.0,0.0,0.0,0.0
888.0,-2.6033787727355957,210.0,1.0,0.0,0.0,0.0
889.0,-8.249862670898438,217.0,1.0,0.0,0.0,0.0
890.0,-2.5285706520080566,291.0,1.0,0.0,0.0,0.0
891.0,-7.159260272979736,336.0,1.0,0.0,0.0,0.0
892.0,-116.0599594116211,243.0,0.0,1.0,1.0,0.0
893.0,-0.0010430497350171208,310.0,1.0,0.0,0.0,0.0
894.0,-13.192987442016602,186.0,1.0,0.0,0.0,0.0
895.0,-7.097839989000931e-05,225.0,1.0,0.0,0.0,0.0
896.0,-4.68001651763916,324.0,1.0,0.0,0.0,0.0
897.0,-12.66999626159668,241.0,1.0,0.0,0.0,0.0
898.0,-17.810531616210938,254.0,1.0,0.0,0.0,0.0
899.0,-100.00004577636719,233.0,0.0,1.0,1.0,0.0
900.0,-24.11332130432129,216.0,1.0,0.0,0.0,0.0
901.0,-7.820198059082031,253.0,1.0,0.0,0.0,0.0
902.0,-116.51520538330078,188.0,0.0,1.0,1.0,0.0
903.0,-25.475427627563477,196.0,1.0,0.0,0.0,0.0
904.0,-120.56179809570312,245.0,0.0,1.0,1.0,0.0
905.0,-14.34253215789795,253.0,1.0,0.0,0.0,0.0
906.0,-12.997536659240723,248.0,1.0,0.0,0.0,0.0
907.0,-125.000732421875,209.0,0.0,1.0,1.0,0.0
908.0,-25.356504440307617,217.0,1.0,0.0,0.0,0.0
909.0,-17.81403923034668,233.0,1.0,0.0,0.0,0.0
910.0,-247.4654083251953,177.0,0.0,2.0,2.0,0.0
911.0,-103.53363037109375,232.0,0.0,1.0,1.0,0.0
912.0,-18.09117889404297,211.0,1.0,0.0,0.0,0.0
913.0,-24.295467376708984,209.0,1.0,0.0,0.0,0.0
914.0,-34.16394805908203,214.0,1.0,0.0,0.0,0.0
915.0,-0.0006897139828652143,247.0,1.0,0.0,0.0,0.0
916.0,-11.990707397460938,243.0,1.0,0.0,0.0,0.0
917.0,-68.35874938964844,204.0,1.0,0.0,0.0,0.0
918.0,-204.14932250976562,192.0,0.0,2.0,2.0,0.0
919.0,-1.366760015487671,207.0,1.0,0.0,0.0,0.0
920.0,-6.854560852050781,219.0,1.0,0.0,0.0,0.0
921.0,-6.9698686599731445,222.0,1.0,0.0,0.0,0.0
922.0,-18.390323638916016,184.0,1.0,0.0,0.0,0.0
923.0,-10.355043411254883,229.0,1.0,0.0,0.0,0.0
924.0,-62.82463836669922,189.0,1.0,0.0,0.0,0.0
925.0,-39.54850387573242,184.0,1.0,0.0,0.0,0.0
926.0,-12.256486892700195,207.0,1.0,0.0,0.0,0.0
927.0,-111.69084167480469,174.0,0.0,1.0,1.0,0.0
928.0,-26.499555587768555,199.0,1.0,0.0,0.0,0.0
929.0,-207.74012756347656,160.0,0.0,2.0,2.0,0.0
930.0,-13.384551048278809,242.0,1.0,0.0,0.0,0.0
931.0,-24180.07421875,1112.0,1.0,0.0,0.0,0.0
932.0,-107.3529281616211,228.0,0.0,1.0,1.0,0.0
933.0,-188.98536682128906,236.0,1.0,0.0,0.0,0.0
934.0,-102.60160064697266,196.0,1.0,0.0,0.0,0.0
935.0,-136.46987915039062,247.0,0.0,1.0,1.0,0.0
936.0,-124.79339599609375,170.0,0.0,1.0,1.0,0.0
937.0,-105.4586181640625,174.0,0.0,1.0,1.0,0.0
938.0,-104.65055847167969,249.0,0.0,1.0,1.0,0.0
939.0,-5.531398296356201,286.0,1.0,0.0,0.0,0.0
940.0,-2.227936267852783,212.0,1.0,0.0,0.0,0.0
941.0,-106.9158706665039,235.0,0.0,1.0,1.0,0.0
942.0,-8.597933769226074,187.0,1.0,0.0,0.0,0.0
943.0,-101.53553771972656,249.0,0.0,1.0,1.0,0.0
944.0,-23.14236068725586,317.0,1.0,0.0,0.0,0.0
945.0,-113.66703033447266,240.0,0.0,1.0,1.0,0.0
946.0,-206.03598022460938,244.0,0.0,2.0,2.0,0.0
947.0,-1.4700003862380981,304.0,1.0,0.0,0.0,0.0
948.0,-1.9156932467012666e-06,364.0,1.0,0.0,0.0,0.0
949.0,-6.688769817352295,214.0,1.0,0.0,0.0,0.0
950.0,-200.00001525878906,228.0,0.0,2.0,2.0,0.0
951.0,-7.570789813995361,198.0,1.0,0.0,0.0,0.0
952.0,-205.59161376953125,222.0,0.0,2.0,2.0,0.0
953.0,-118.35002899169922,198.0,0.0,1.0,1.0,0.0
954.0,-67.54367065429688,196.0,1.0,0.0,0.0,0.0
955.0,-33.50928497314453,248.0,1.0,0.0,0.0,0.0
956.0,-103.38239288330078,397.0,0.0,1.0,1.0,0.0
957.0,-100.943115234375,223.0,0.0,1.0,1.0,0.0
958.0,-107.89364624023438,239.0,0.0,1.0,1.0,0.0
959.0,-106.93250274658203,301.0,0.0,1.0,1.0,0.0
960.0,-204.01666259765625,240.0,0.0,2.0,2.0,0.0
961.0,-107.76138305664062,234.0,0.0,1.0,1.0,0.0
962.0,-102.33907318115234,449.0,0.0,1.0,1.0,0.0
963.0,-108.90377807617188,209.0,0.0,1.0,1.0,0.0
964.0,-1.4702876806259155,208.0,1.0,0.0,0.0,0.0
965.0,-5.927402496337891,267.0,1.0,0.0,0.0,0.0
966.0,-103.25932312011719,207.0,0.0,1.0,1.0,0.0
967.0,-209.197021484375,201.0,0.0,2.0,2.0,0.0
968.0,-138.7154998779297,192.0,0.0,1.0,1.0,0.0
969.0,-3.8889949321746826,239.0,1.0,0.0,0.0,0.0
970.0,-108.81100463867188,209.0,0.0,1.0,1.0,0.0
971.0,-1.4706224203109741,216.0,1.0,0.0,0.0,0.0
972.0,-102.6233139038086,206.0,0.0,1.0,1.0,0.0
973.0,-3.029996156692505,236.0,1.0,0.0,0.0,0.0
974.0,-309.2810363769531,157.0,0.0,3.0,3.0,0.0
975.0,-6.210671901702881,195.0,1.0,0.0,0.0,0.0
976.0,-206.24246215820312,172.0,0.0,2.0,2.0,0.0
977.0,-106.8077163696289,222.0,0.0,1.0,1.0,0.0
978.0,-102.08203125,179.0,0.0,1.0,1.0,0.0
979.0,-4.360058784484863,244.0,1.0,0.0,0.0,0.0
980.0,-207.73941040039062,161.0,0.0,2.0,2.0,0.0
