episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
845.0,-15.409090042114258,246.0,1.0,0.0,0.0,0.0
846.0,-20.590002059936523,224.0,1.0,0.0,0.0,0.0
847.0,-13.649260520935059,201.0,1.0,0.0,0.0,0.0
848.0,-10.510001182556152,201.0,1.0,0.0,0.0,0.0
849.0,-13602.4248046875,915.0,0.0,3.0,3.0,0.0
850.0,-206.34445190429688,166.0,0.0,2.0,2.0,0.0
851.0,-111.49382781982422,261.0,0.0,1.0,1.0,0.0
852.0,-7.019918918609619,259.0,1.0,0.0,0.0,0.0
853.0,-107.06260681152344,293.0,0.0,1.0,1.0,0.0
854.0,-202.7001190185547,153.0,0.0,2.0,2.0,0.0
855.0,-6.341737747192383,291.0,1.0,0.0,0.0,0.0
856.0,-5.24996280670166,230.0,1.0,0.0,0.0,0.0
857.0,-5.249982833862305,297.0,1.0,0.0,0.0,0.0
858.0,-105.79332733154297,204.0,0.0,1.0,1.0,0.0
859.0,-37.431983947753906,169.0,1.0,0.0,0.0,0.0
860.0,-102.283935546875,175.0,0.0,1.0,1.0,0.0
861.0,-128.43966674804688,187.0,0.0,1.0,1.0,0.0
862.0,-3.159040927886963,219.0,1.0,0.0,0.0,0.0
863.0,-15.087403297424316,367.0,1.0,0.0,0.0,0.0
864.0,0.0,275.0,1.0,0.0,0.0,0.0
865.0,-3.9699995517730713,303.0,1.0,0.0,0.0,0.0
866.0,-19.04515838623047,200.0,1.0,0.0,0.0,0.0
867.0,-3.0299999713897705,174.0,1.0,0.0,0.0,0.0
868.0,-102.58821105957031,212.0,0.0,1.0,1.0,0.0
869.0,-9.119983673095703,265.0,1.0,0.0,0.0,0.0
870.0,-10.461994171142578,331.0,1.0,0.0,0.0,0.0
871.0,-29.12464714050293,190.0,1.0,0.0,0.0,0.0
872.0,-15.555170059204102,256.0,1.0,0.0,0.0,0.0
873.0,-17.42993927001953,212.0,1.0,0.0,0.0,0.0
874.0,-6.718589782714844,228.0,1.0,0.0,0.0,0.0
875.0,-122.72171783447266,181.0,0.0,1.0,1.0,0.0
876.0,-228.3186492919922,238.0,0.0,2.0,2.0,0.0
877.0,0.0,217.0,1.0,0.0,0.0,0.0
878.0,-3.4442334175109863,216.0,1.0,0.0,0.0,0.0
879.0,-7.757538795471191,205.0,1.0,0.0,0.0,0.0
880.0,-5.82997989654541,239.0,1.0,0.0,0.0,0.0
881.0,-0.4799146354198456,214.0,1.0,0.0,0.0,0.0
882.0,-13.499839782714844,328.0,1.0,0.0,0.0,0.0
883.0,-13.229971885681152,222.0,1.0,0.0,0.0,0.0
884.0,-5.2060627937316895,192.0,1.0,0.0,0.0,0.0
885.0,-115.66487884521484,192.0,0.0,1.0,1.0,0.0
886.0,-202.38937377929688,214.0,0.0,2.0,2.0,0.0
887.0,-14.610577583312988,177.0,1.0,0.0,0.0,0.0
888.0,-2.1696089902434323e-07,295.0,1.0,0.0,0.0,0.0
889.0,-17.223766326904297,194.0,1.0,0.0,0.0,0.0
890.0,-200.01023864746094,167.0,0.0,2.0,2.0,0.0
891.0,-22.19295310974121,181.0,1.0,0.0,0.0,0.0
892.0,-108.5845718383789,195.0,0.0,1.0,1.0,0.0
893.0,-106.69108581542969,242.0,0.0,1.0,1.0,0.0
894.0,-112.23247528076172,144.0,0.0,1.0,1.0,0.0
895.0,-6.16239070892334,233.0,1.0,0.0,0.0,0.0
896.0,-107.96199798583984,198.0,0.0,1.0,1.0,0.0
897.0,-101.14753723144531,175.0,0.0,1.0,1.0,0.0
898.0,-8.791205406188965,181.0,1.0,0.0,0.0,0.0
899.0,-205.53173828125,184.0,0.0,2.0,2.0,0.0
900.0,-6.880061149597168,197.0,1.0,0.0,0.0,0.0
901.0,-12.182971954345703,260.0,1.0,0.0,0.0,0.0
902.0,-100.00001525878906,279.0,0.0,1.0,1.0,0.0
903.0,-104.45899200439453,258.0,0.0,1.0,1.0,0.0
904.0,-2.2354128304868937e-05,332.0,1.0,0.0,0.0,0.0
905.0,-15.193066596984863,237.0,1.0,0.0,0.0,0.0
906.0,-5.980037212371826,260.0,1.0,0.0,0.0,0.0
907.0,-4.680007457733154,203.0,1.0,0.0,0.0,0.0
908.0,-7.761796951293945,205.0,1.0,0.0,0.0,0.0
909.0,-14835.38671875,1137.0,0.0,1.0,1.0,0.0
910.0,-108.394775390625,226.0,0.0,1.0,1.0,0.0
911.0,-100.00384521484375,174.0,0.0,1.0,1.0,0.0
912.0,-100.00021362304688,321.0,0.0,1.0,1.0,0.0
913.0,-7.020298004150391,253.0,1.0,0.0,0.0,0.0
914.0,-200.0114288330078,240.0,0.0,2.0,2.0,0.0
915.0,-100.00005340576172,307.0,0.0,1.0,1.0,0.0
916.0,-100.00005340576172,187.0,0.0,1.0,1.0,0.0
917.0,-1.1953115972573869e-05,301.0,1.0,0.0,0.0,0.0
918.0,-200.00140380859375,194.0,0.0,2.0,2.0,0.0
919.0,-100.00001525878906,165.0,0.0,1.0,1.0,0.0
920.0,-200.00013732910156,199.0,0.0,2.0,2.0,0.0
921.0,-100.00198364257812,294.0,0.0,1.0,1.0,0.0
922.0,-100.00003051757812,264.0,0.0,1.0,1.0,0.0
923.0,-300.00006103515625,139.0,0.0,3.0,3.0,0.0
924.0,-100.00001525878906,185.0,0.0,1.0,1.0,0.0
925.0,-200.0,195.0,0.0,2.0,2.0,0.0
926.0,-200.0001220703125,196.0,0.0,2.0,2.0,0.0
927.0,-100.0,270.0,0.0,1.0,1.0,0.0
928.0,-200.0,212.0,0.0,2.0,2.0,0.0
929.0,-200.00001525878906,210.0,0.0,2.0,2.0,0.0
930.0,-100.0,192.0,0.0,1.0,1.0,0.0
931.0,-200.00001525878906,193.0,0.0,2.0,2.0,0.0
932.0,-100.00000762939453,248.0,0.0,1.0,1.0,0.0
933.0,-1.9590854208217934e-05,166.0,1.0,0.0,0.0,0.0
934.0,-300.0,158.0,0.0,3.0,3.0,0.0
935.0,-5.737542778661009e-06,277.0,1.0,0.0,0.0,0.0
936.0,-100.00006103515625,257.0,0.0,1.0,1.0,0.0
937.0,-200.0,243.0,0.0,2.0,2.0,0.0
938.0,-100.0,215.0,0.0,1.0,1.0,0.0
939.0,-5.555152711167466e-06,220.0,1.0,0.0,0.0,0.0
940.0,-100.0,191.0,0.0,1.0,1.0,0.0
941.0,-200.0,217.0,0.0,2.0,2.0,0.0
942.0,-300.0,152.0,0.0,3.0,3.0,0.0
943.0,-300.0,193.0,0.0,3.0,3.0,0.0
944.0,-300.0,247.0,0.0,3.0,3.0,0.0
945.0,-200.0,241.0,0.0,2.0,2.0,0.0
946.0,-2.9385089419520227e-06,308.0,1.0,0.0,0.0,0.0
947.0,-200.0,226.0,0.0,2.0,2.0,0.0
948.0,-200.0,211.0,0.0,2.0,2.0,0.0
949.0,-100.0,208.0,0.0,1.0,1.0,0.0
950.0,-100.0,299.0,0.0,1.0,1.0,0.0
951.0,-300.0,183.0,0.0,3.0,3.0,0.0
952.0,-100.0,156.0,0.0,1.0,1.0,0.0
953.0,-100.0,239.0,0.0,1.0,1.0,0.0
954.0,-300.0,170.0,0.0,3.0,3.0,0.0
955.0,-100.0,205.0,0.0,1.0,1.0,0.0
956.0,-100.0,211.0,0.0,1.0,1.0,0.0
957.0,-300.0,190.0,0.0,3.0,3.0,0.0
958.0,-100.0,286.0,0.0,1.0,1.0,0.0
959.0,-300.0,153.0,0.0,3.0,3.0,0.0
960.0,-200.0,274.0,0.0,2.0,2.0,0.0
961.0,-2.033710416071699e-06,204.0,1.0,0.0,0.0,0.0
962.0,-300.0,212.0,0.0,3.0,3.0,0.0
963.0,-200.0,252.0,0.0,2.0,2.0,0.0
964.0,-7.96318033735588e-07,258.0,1.0,0.0,0.0,0.0
965.0,-200.0,206.0,0.0,2.0,2.0,0.0
966.0,-100.0,234.0,0.0,1.0,1.0,0.0
967.0,-100.0,225.0,0.0,1.0,1.0,0.0
968.0,-100.0,187.0,0.0,1.0,1.0,0.0
969.0,-100.0,258.0,0.0,1.0,1.0,0.0
970.0,-100.0,206.0,0.0,1.0,1.0,0.0
971.0,-2.4557115807510854e-07,289.0,1.0,0.0,0.0,0.0
972.0,-5.710124924007687e-07,245.0,1.0,0.0,0.0,0.0
973.0,0.0,258.0,1.0,0.0,0.0,0.0
974.0,-100.0,299.0,0.0,1.0,1.0,0.0
975.0,-200.0,213.0,0.0,2.0,2.0,0.0
976.0,-100.0,212.0,0.0,1.0,1.0,0.0
977.0,-8.702278364580707e-08,218.0,1.0,0.0,0.0,0.0
978.0,-200.0,251.0,0.0,2.0,2.0,0.0
979.0,-200.0,165.0,0.0,2.0,2.0,0.0
980.0,-100.0,318.0,0.0,1.0,1.0,0.0
981.0,-200.0,190.0,0.0,2.0,2.0,0.0
982.0,-200.0,220.0,0.0,2.0,2.0,0.0
983.0,-100.0,312.0,0.0,1.0,1.0,0.0
984.0,-100.0,170.0,0.0,1.0,1.0,0.0
985.0,-200.0,163.0,0.0,2.0,2.0,0.0
986.0,-100.0,141.0,0.0,1.0,1.0,0.0
987.0,-100.0,300.0,0.0,1.0,1.0,0.0
988.0,-300.0,195.0,0.0,3.0,3.0,0.0
989.0,-300.0,196.0,0.0,3.0,3.0,0.0
990.0,-100.0,160.0,0.0,1.0,1.0,0.0
991.0,-200.0,229.0,0.0,2.0,2.0,0.0
992.0,-100.0,214.0,0.0,1.0,1.0,0.0
993.0,0.0,283.0,1.0,0.0,0.0,0.0
994.0,-200.0000457763672,234.0,0.0,2.0,2.0,0.0
995.0,-202.50006103515625,185.0,0.0,2.0,2.0,0.0
996.0,-21.45252799987793,201.0,1.0,0.0,0.0,0.0
997.0,-216.81512451171875,177.0,0.0,2.0,2.0,0.0
998.0,-211.43099975585938,192.0,0.0,2.0,2.0,0.0
999.0,-3.030003786087036,192.0,1.0,0.0,0.0,0.0
1000.0,-105.17371368408203,227.0,0.0,1.0,1.0,0.0
1001.0,-116.2030258178711,218.0,0.0,1.0,1.0,0.0
1002.0,-211.9897918701172,219.0,0.0,2.0,2.0,0.0
1003.0,0.0,197.0,1.0,0.0,0.0,0.0
1004.0,-2.7823855876922607,220.0,1.0,0.0,0.0,0.0
1005.0,-203.0136260986328,252.0,0.0,2.0,2.0,0.0
1006.0,-110.38800811767578,193.0,0.0,1.0,1.0,0.0
1007.0,-4.679830551147461,284.0,1.0,0.0,0.0,0.0
1008.0,-8.64285945892334,181.0,1.0,0.0,0.0,0.0
1009.0,-2.5,265.0,1.0,0.0,0.0,0.0
1010.0,-115.16961669921875,226.0,0.0,1.0,1.0,0.0
1011.0,-0.4266915023326874,260.0,1.0,0.0,0.0,0.0
1012.0,-405.2256164550781,187.0,0.0,4.0,4.0,0.0
1013.0,-308.32232666015625,146.0,0.0,3.0,3.0,0.0
1014.0,-208.51724243164062,210.0,0.0,2.0,2.0,0.0
1015.0,-103.29348754882812,248.0,0.0,1.0,1.0,0.0
1016.0,-214.45333862304688,238.0,0.0,2.0,2.0,0.0
1017.0,-108.69949340820312,356.0,0.0,1.0,1.0,0.0
1018.0,-108.61457824707031,194.0,0.0,1.0,1.0,0.0
1019.0,-4.863738922722405e-07,212.0,1.0,0.0,0.0,0.0
1020.0,-101.9920883178711,223.0,0.0,1.0,1.0,0.0
1021.0,-7.211302757263184,215.0,1.0,0.0,0.0,0.0
1022.0,-1.9410526752471924,201.0,1.0,0.0,0.0,0.0
1023.0,-213.51803588867188,161.0,0.0,2.0,2.0,0.0
1024.0,-218.9937744140625,146.0,0.0,2.0,2.0,0.0
1025.0,-1.9800002574920654,289.0,1.0,0.0,0.0,0.0
1026.0,-2.5,252.0,1.0,0.0,0.0,0.0
1027.0,-202.8564453125,270.0,0.0,2.0,2.0,0.0
